comparison,metric,canonical_person_id,improvement
direct_vs_jepa_base,interaction_error,BioMotionLab_NTroje::rub086,9.73586706724
direct_vs_jepa_base,interaction_error,BioMotionLab_NTroje::rub098,-1.29192100521
direct_vs_jepa_base,interaction_error,BioMotionLab_NTroje::rub106,0.135000177379
direct_vs_jepa_base,interaction_error,BioMotionLab_NTroje::rub115,-0.688961835836
direct_vs_jepa_base,interaction_error,KIT::348,0.13810667165
direct_vs_jepa_base,interaction_error,KIT::6,11.6560334813
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub002,6.27426819089
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub023,6.7099545124
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub044,6.34748830704
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub053,6.50418406221
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub054,4.74290527835
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub070,9.21958060885
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub072,5.19383153897
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub075,6.8710504881
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub086,5.18534738548
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub098,6.95606743677
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub106,4.13203812298
direct_vs_jepa_change,A_error,BioMotionLab_NTroje::rub115,6.05977893639
direct_vs_jepa_change,A_error,KIT::348,11.0142347872
direct_vs_jepa_change,A_error,KIT::6,13.7692246257
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub002,8.98435317422
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub023,9.20287741486
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub044,8.7583369392
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub053,11.2521257472
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub054,8.61371329027
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub070,11.3096990091
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub072,10.1921421467
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub075,11.2249821041
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub086,8.40502487411
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub098,9.72788112911
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub106,9.15811421904
direct_vs_jepa_change,waveform_error,BioMotionLab_NTroje::rub115,10.1068467584
direct_vs_jepa_change,waveform_error,KIT::348,16.2589045402
direct_vs_jepa_change,waveform_error,KIT::6,13.525395926
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub002,0.0396114564444
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub023,0.0387918247005
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub044,0.0377696350085
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub053,0.0493661017074
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub054,0.0401779646501
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub070,0.0448419828357
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub072,0.0459999863829
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub075,0.0372468635204
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub086,0.0379287537802
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub098,0.0424336777492
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub106,0.0369775446963
direct_vs_jepa_change,visible_nle,BioMotionLab_NTroje::rub115,0.0441492819152
direct_vs_jepa_change,visible_nle,KIT::348,0.0574855514626
direct_vs_jepa_change,visible_nle,KIT::6,0.0567992658162
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub002,0.0350354042436
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub023,0.0347740796535
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub044,0.0333675204075
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub053,0.0447527165993
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub054,0.0368731457088
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub070,0.0430327342473
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub072,0.0425108830782
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub075,0.0381950071024
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub086,0.036060699265
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub098,0.0389571594176
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub106,0.0336801812323
direct_vs_jepa_change,synthetic_all_nle,BioMotionLab_NTroje::rub115,0.039432310859
direct_vs_jepa_change,synthetic_all_nle,KIT::348,0.0523234220026
direct_vs_jepa_change,synthetic_all_nle,KIT::6,0.0536626214115
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub002,0.0170922573251
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub023,0.0191342277668
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub044,0.0139391168164
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub053,0.0176751321406
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub054,0.0220868894603
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub070,0.0214747472056
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub072,0.0165124923463
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub075,0.0213419928301
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub086,0.0207021119507
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub098,0.0184826342668
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub106,0.0172369433418
direct_vs_jepa_change,displacement_nle,BioMotionLab_NTroje::rub115,0.0183926471763
direct_vs_jepa_change,displacement_nle,KIT::348,0.0231266321763
direct_vs_jepa_change,displacement_nle,KIT::6,0.018558578585
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub002,0.273362670127
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub023,0.270646695918
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub044,0.269503808913
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub053,0.305821011819
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub054,0.26819655399
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub070,0.286571433614
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub072,0.308022816382
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub075,0.266790668808
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub086,0.260377337191
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub098,0.30265040996
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub106,0.254709659605
direct_vs_jepa_change,assignment_failure_rate,BioMotionLab_NTroje::rub115,0.289854700847
direct_vs_jepa_change,assignment_failure_rate,KIT::348,0.351981975643
direct_vs_jepa_change,assignment_failure_rate,KIT::6,0.315428202323
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub002,2.6762777321
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub023,2.47184344936
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub044,3.85492374352
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub053,-0.533904149507
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub054,-0.512861599193
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub070,8.19065020686
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub072,-1.77214681963
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub075,6.23309934524
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub086,3.35961792808
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub098,1.14998036232
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub106,0.718174893182
direct_vs_jepa_change,response_error,BioMotionLab_NTroje::rub115,0.684460355362
direct_vs_jepa_change,response_error,KIT::348,2.19869415814
direct_vs_jepa_change,response_error,KIT::6,6.59029496146
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub002,3.1837909962
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub023,2.83264969719
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub044,3.52073476148
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub053,0.592318746474
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub054,0.685387442392
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub070,6.91142706588
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub072,-0.932017502144
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub075,7.80910466583
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub086,3.57267898815
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub098,1.37200674013
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub106,0.122563557716
direct_vs_jepa_change,nuisance_error,BioMotionLab_NTroje::rub115,0.639026513362
direct_vs_jepa_change,nuisance_error,KIT::348,-1.073461001
direct_vs_jepa_change,nuisance_error,KIT::6,2.50408070654
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub002,3.4318381841
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub023,2.89184969817
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub044,7.16335656046
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub053,-3.76335000445
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub054,-3.50980809674
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub070,17.432932215
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub072,-6.58243977229
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub075,12.4693293355
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub086,6.32637879512
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub098,-0.418996658559
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub106,-0.567563001271
direct_vs_jepa_change,interaction_error,BioMotionLab_NTroje::rub115,-1.53403145394
direct_vs_jepa_change,interaction_error,KIT::348,-0.793347954808
direct_vs_jepa_change,interaction_error,KIT::6,12.1910484834
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub002,-5.84881715002
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub023,-4.07365699243
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub044,-2.60656371849
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub053,-3.3576137408
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub054,-2.20144109989
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub070,-2.4319562671
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub072,-1.04854492748
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub075,-0.262276107677
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub086,-0.834783888146
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub098,-3.25131136005
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub106,-0.669797676765
jepa_vs_initialized_change,A_error,BioMotionLab_NTroje::rub115,-0.537239170395
jepa_vs_initialized_change,A_error,KIT::348,0.130447616493
jepa_vs_initialized_change,A_error,KIT::6,-5.48554882333
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub002,-1.38543596477
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub023,-0.647968942916
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub044,-0.403954703302
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub053,-0.944117618474
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub054,-0.0953016930186
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub070,-0.554863616997
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub072,-0.574457800484
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub075,-0.0527750273747
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub086,-0.429645363733
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub098,-0.897712738807
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub106,0.108669091627
jepa_vs_initialized_change,waveform_error,BioMotionLab_NTroje::rub115,-0.27078474252
jepa_vs_initialized_change,waveform_error,KIT::348,-0.39354443425
jepa_vs_initialized_change,waveform_error,KIT::6,-1.81164013059
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub002,0.0036742192328
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub023,0.00393636533195
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub044,0.00318027901173
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub053,-0.000568789296464
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub054,0.00346469484649
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub070,-0.000139508644921
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub072,-0.000531321753272
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub075,0.00363352537847
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub086,0.00406523140756
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub098,0.00212924483613
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub106,0.0034867570204
jepa_vs_initialized_change,visible_nle,BioMotionLab_NTroje::rub115,0.00238455654342
jepa_vs_initialized_change,visible_nle,KIT::348,-0.0054868596559
jepa_vs_initialized_change,visible_nle,KIT::6,-0.00406499615727
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub002,0.00419632274448
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub023,0.00398475199348
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub044,0.00381285181133
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub053,0.000870411472337
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub054,0.00415933544283
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub070,0.000505472884751
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub072,0.000512128276183
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub075,0.00413206350555
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub086,0.00430673090394
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub098,0.00196160708574
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub106,0.00376046241747
jepa_vs_initialized_change,synthetic_all_nle,BioMotionLab_NTroje::rub115,0.0021513370582
jepa_vs_initialized_change,synthetic_all_nle,KIT::348,-0.00539554179125
jepa_vs_initialized_change,synthetic_all_nle,KIT::6,-0.00366876872329
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub002,-0.00101233952257
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub023,-0.000872017938541
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub044,-0.00131332726171
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub053,-0.00220251506936
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub054,-0.000995067407826
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub070,-0.00184496918645
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub072,-0.00252472122998
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub075,-0.000717649586837
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub086,-0.000915098713289
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub098,-0.00179593211257
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub106,-0.00105108321532
jepa_vs_initialized_change,displacement_nle,BioMotionLab_NTroje::rub115,-0.00179894391698
jepa_vs_initialized_change,displacement_nle,KIT::348,-0.00382571396868
jepa_vs_initialized_change,displacement_nle,KIT::6,-0.0037962464058
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub002,0.0127077104806
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub023,0.0110674868702
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub044,0.0089838789424
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub053,-0.00442973415353
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub054,0.00936207146509
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub070,-0.00657260258971
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub072,-0.00392859695074
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub075,0.0109850324448
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub086,0.0076317111511
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub098,-0.0011417746301
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub106,0.00867851161982
jepa_vs_initialized_change,assignment_failure_rate,BioMotionLab_NTroje::rub115,-0.00180720173603
jepa_vs_initialized_change,assignment_failure_rate,KIT::348,-0.0177512215759
jepa_vs_initialized_change,assignment_failure_rate,KIT::6,-0.0340202847636
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub002,-2.36637813219
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub023,-1.79422261781
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub044,2.30918137015
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub053,0.525152674703
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub054,0.620428611954
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub070,0.549498062565
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub072,0.519061604621
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub075,2.77728943661
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub086,-1.26302877423
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub098,-0.812352404232
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub106,2.63577213668
jepa_vs_initialized_change,response_error,BioMotionLab_NTroje::rub115,0.529082942109
jepa_vs_initialized_change,response_error,KIT::348,0.72489670242
jepa_vs_initialized_change,response_error,KIT::6,-3.65474566024
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub002,-2.55566378635
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub023,0.390426999252
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub044,3.87309369425
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub053,0.935867197917
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub054,2.9276890055
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub070,2.09717629428
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub072,1.83318855686
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub075,4.69178246928
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub086,1.86147578609
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub098,1.14515094602
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub106,6.18969299026
jepa_vs_initialized_change,nuisance_error,BioMotionLab_NTroje::rub115,2.14091084405
jepa_vs_initialized_change,nuisance_error,KIT::348,0.393782354045
jepa_vs_initialized_change,nuisance_error,KIT::6,-4.03126043683
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub002,-5.24136713498
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub023,-3.65281298719
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub044,5.98992187022
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub053,1.61259689606
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub054,2.20278057812
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub070,1.26625934948
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub072,1.6996482752
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub075,7.07987716285
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub086,-2.566819517
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub098,-1.84256044143
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub106,6.91487230019
jepa_vs_initialized_change,interaction_error,BioMotionLab_NTroje::rub115,1.29984323966
jepa_vs_initialized_change,interaction_error,KIT::348,3.00917856247
jepa_vs_initialized_change,interaction_error,KIT::6,-8.32879465413
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub002,-5.96580383287
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub023,-4.90023350484
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub044,-3.4847485814
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub053,-1.71260024418
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub054,-2.78209235614
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub070,-2.50971377662
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub072,-3.50627239508
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub075,-0.0174510916115
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub086,-2.82891015613
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub098,-3.65663005764
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub106,-2.70899575016
jepa_vs_shuffled_change,A_error,BioMotionLab_NTroje::rub115,-3.6070921971
jepa_vs_shuffled_change,A_error,KIT::348,-9.33021301082
jepa_vs_shuffled_change,A_error,KIT::6,-6.14823299323
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub002,-1.703677003
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub023,-1.02391924909
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub044,-0.955075308171
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub053,-0.383917111218
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub054,-0.345674572725
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub070,-0.937088264913
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub072,-1.50224589097
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub075,0.189538117031
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub086,-0.898055547933
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub098,-1.04168447233
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub106,-0.737124346982
jepa_vs_shuffled_change,waveform_error,BioMotionLab_NTroje::rub115,-1.10001659647
jepa_vs_shuffled_change,waveform_error,KIT::348,-3.05339276571
jepa_vs_shuffled_change,waveform_error,KIT::6,-3.1112528703
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub002,0.00379157059328
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub023,0.00397271091131
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub044,0.0032279952321
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub053,-0.000536156855362
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub054,0.00356616534613
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub070,-0.000100988646339
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub072,-0.000516255978945
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub075,0.00372789806109
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub086,0.00410004484826
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub098,0.00219160467939
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub106,0.00345743177238
jepa_vs_shuffled_change,visible_nle,BioMotionLab_NTroje::rub115,0.0024232685074
jepa_vs_shuffled_change,visible_nle,KIT::348,-0.00535047237798
jepa_vs_shuffled_change,visible_nle,KIT::6,-0.00449691115284
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub002,0.00424575738258
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub023,0.00402446536446
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub044,0.00384964059455
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub053,0.000854524292874
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub054,0.00419684107405
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub070,0.000514873167928
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub072,0.00054901597242
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub075,0.00413098659227
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub086,0.00430031095107
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub098,0.00199581598797
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub106,0.00368212272463
jepa_vs_shuffled_change,synthetic_all_nle,BioMotionLab_NTroje::rub115,0.0021651039719
jepa_vs_shuffled_change,synthetic_all_nle,KIT::348,-0.00530891144326
jepa_vs_shuffled_change,synthetic_all_nle,KIT::6,-0.00387008266455
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub002,0.000455504288201
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub023,0.000653548581172
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub044,0.000411861628385
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub053,0.000237482811584
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub054,0.000512849557665
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub070,0.000420961772119
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub072,-3.59611001095e-05
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub075,0.00067040194176
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub086,0.000628301210145
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub098,0.000177728052959
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub106,0.00052026055479
jepa_vs_shuffled_change,displacement_nle,BioMotionLab_NTroje::rub115,0.00035172549461
jepa_vs_shuffled_change,displacement_nle,KIT::348,-9.33566088827e-05
jepa_vs_shuffled_change,displacement_nle,KIT::6,-0.000539808868764
